year,method,y_true,y_pred,pi_lo,pi_hi,abs_error,in_interval,country
2018,naive,0.8306264085660057,0.8297448742282009,0.8039231492264345,0.8555665992299673,0.0008815343378048013,True,CHL
2018,ets,0.8306264085660057,0.8219277031798196,0.7980313801993161,0.845824026160323,0.008698705386186112,True,CHL
2018,arima,0.8306264085660057,0.8302119698682127,0.804381561785861,0.8560423779505644,0.000414438697793007,True,CHL
2018,bayesian,0.8306264085660057,0.8307253243240756,0.8020316668089004,0.8594189818392509,9.891575806997288e-05,True,CHL
2018,xgboost,0.8306264085660057,0.8354864716529846,0.8309375245954542,0.840035418710515,0.00486006308697895,False,CHL
2019,naive,0.818770168778807,0.8306264085660057,0.8055321603611144,0.8557206567708969,0.01185623978719863,True,CHL
2019,ets,0.818770168778807,0.822983827198699,0.7996143525803734,0.8463533018170246,0.0042136584198919635,True,CHL
2019,arima,0.818770168778807,0.8311167074430853,0.8060137678531561,0.8562196470330145,0.012346538664278262,True,CHL
2019,bayesian,0.818770168778807,0.8317422108378966,0.8039418556184864,0.8595425660573067,0.012972042059089528,True,CHL
2019,xgboost,0.818770168778807,0.8361192345619202,0.8314660015190762,0.8407724676047641,0.017349065783113127,False,CHL
2020,naive,0.8135462292809685,0.818770168778807,0.7940809187018304,0.8434594188557837,0.005223939497838503,True,CHL
2020,ets,0.8135462292809685,0.8213506325122635,0.7985472326016744,0.8441540324228526,0.007804403231294943,True,CHL
2020,arima,0.8135462292809685,0.8165136727037088,0.7984651561322291,0.8345621892751884,0.0029674434227402458,True,CHL
2020,bayesian,0.8135462292809685,0.8289324077928554,0.8016748623215356,0.8561899532641751,0.015386178511886839,True,CHL
2020,xgboost,0.8135462292809685,0.8273770213127136,0.8219996308321248,0.8327544117933025,0.013830792031745087,False,CHL
2021,naive,0.7798476355479782,0.8135462292809685,0.7894367201532334,0.8376557384087037,0.033698593732990334,False,CHL
2021,ets,0.7798476355479782,0.8188070853698884,0.7964683780777922,0.8411457926619846,0.03895944982191024,False,CHL
2021,arima,0.7798476355479782,0.8121661456216597,0.7946017359329628,0.8297305553103566,0.03231851007368147,False,CHL
2021,bayesian,0.7798476355479782,0.82497101346651,0.7981119981064605,0.8518300288265596,0.045123377918531826,False,CHL
